Date,01-1-2021
Version,6.1
Patient Name, forTesting
Patient ID, ENVA
Sex,Male
Age,5-year-old
Weight,140
Height,0.000000
Procedure,"suprise"
Sampling Rate,5
Equipment,AS3 S5 Datex (Com)
,,11,12,13,14,16,17,18,41,62,61,63,69,68,70,72,71,82,83,84,85,86,87,C6,C7,C8,C9,88,CA,CC,CD,CE,CF,D0,D1,D2,101,104,105,10D,10E
Time,,IP1_S,IP1_D,IP1_M,IP1PR,IP2_S,IP2_D,IP2_M,T1,CO2_Insp,CO2_Exp,CO2 RR,O2_Insp,O2_Exp,AA  LB,AA_Insp,AA_Exp,PPeak,Peep,PPlat,TV_Insp,TV_Exp,Compli,ipeep,pmean,raw,MinV_Insp,MinV_Exp,epeep,I:E,Inp_T,Exp_T,S_comp,Spplat,peepe,peepi,~ECG1,~INVP1,~INVP2,~AWP,~Flow
,,mmHg  ,mmHg  ,mmHg  ,/min  ,mmHg  ,mmHg  ,mmHg  ,C     ,%     ,%     ,%     ,%     ,%     ,      ,%     ,%     ,cmH2O ,cmH2O ,cmH2o ,ml    ,ml    ,cmH20 ,cmH2o ,cmH2o ,cmH2o ,L/min ,L/min ,cmH2o ,      ,S     ,S     ,ml/cmH,ml/cmH,ml/cmH,ml/cmH,10uV  ,mmHg  ,mmHg  ,cmH2O ,L/min 
14:27:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:26,,,,,,,,,,0.00,0.00,,19.70,19.70,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:31,,,,,,,,,,0.00,0.00,0.00,19.70,19.70,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:36,,,,,,,,,,0.00,0.00,0.00,19.70,19.70,,,,,,,,,,,,,,,,,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:41,,,,,,,,,,0.00,0.00,0.00,19.70,19.70,,,,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:46,,,,,,,,,,0.00,0.00,0.00,19.55,19.55,,,,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:51,,,,,,,,,,0.00,0.00,0.00,19.64,19.64,,,,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:27:56,,,,,,,,,,0.00,0.00,0.00,19.60,19.60,,,,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:01,,,,,,,,,,0.00,0.00,0.00,19.56,19.56,,,,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:06,,,,,,,,,,0.00,0.00,0.00,19.51,19.51,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:11,,,,,,,,,,0.00,0.00,0.00,19.53,19.53,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:16,,,,,,,,,,0.00,0.00,0.00,19.53,19.53,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:21,,,,,,,,,,0.00,0.00,0.00,19.59,19.59,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:26,,,,,,,,,,0.00,0.00,0.00,19.59,19.59,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:31,,,,,,,,,,0.00,0.00,0.00,19.54,19.54,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:36,,,,,,,,,,0.00,0.00,0.00,19.52,19.58,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:41,,,,,,,,,,0.00,0.00,0.00,19.55,19.55,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:46,,,,,,,,,,0.00,0.00,0.00,19.51,19.51,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:51,,,,,,,,,,0.00,0.00,0.00,19.52,19.52,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:28:56,,,,,,,,,,0.00,0.00,0.00,19.53,19.53,,,,-0.10,-0.20,,,,,0.00,-0.10,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:01,,,,,,,,,,0.00,0.00,0.00,19.52,19.52,,,,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:06,,,,,,,,,,0.00,0.00,0.00,19.55,19.55,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,297.00,297.00,297.00,300.00,300.00
14:29:11,,,,,,,,,,0.00,0.00,0.00,19.53,19.53,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:16,,,,,,,,,,0.00,0.00,0.00,19.48,19.48,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:21,,,,,,,,,,0.00,0.00,0.00,19.65,19.65,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:26,,,,,,,,,,0.00,0.00,0.00,19.61,19.61,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:31,,,,,,,,,,0.00,0.00,0.00,19.54,19.54,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:36,,,,,,,,,,0.00,0.00,0.00,19.54,19.54,,,,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:41,,,,,,,,,,0.00,0.00,0.00,20.70,20.70,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:46,,,,,,,,,,0.00,0.00,0.00,20.78,20.78,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:51,,,,,,,,,,0.00,0.00,0.00,20.64,20.64,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:29:56,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:01,,,,,,,,,,0.00,0.00,0.00,20.69,20.69,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:06,,,,,,,,,,0.00,0.00,0.00,20.74,20.74,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:11,,,,,,,,,,0.00,0.00,0.00,20.66,20.66,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:16,,,,,,,,,,0.00,0.00,0.00,20.69,20.69,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:21,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,,,,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:26,,,,,,,,,,0.00,0.00,0.00,20.67,20.67,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:31,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:36,,,,,,,,,,0.00,0.00,0.00,20.70,20.70,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:41,,,,,,,,,,0.00,0.00,0.00,20.73,20.73,1.00,0.00,0.00,-0.30,-0.40,,,,,0.00,-0.30,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:46,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,1.00,0.00,0.00,-0.30,-0.40,,,,,0.00,-0.40,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:51,,,,,,,,,,0.00,0.00,0.00,20.72,20.72,1.00,0.00,0.00,-0.30,-0.40,,,,,0.00,-0.40,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:30:56,,,,,,,,,,0.00,0.00,0.00,20.68,20.68,1.00,0.00,0.00,-0.30,-0.40,,,,,0.00,-0.40,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:01,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,1.00,0.00,0.00,-0.20,-0.40,,,,,0.00,-0.30,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:06,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,1.00,0.00,0.00,-0.20,-0.40,,,,,0.00,-0.30,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:11,,,,,,,,,,0.00,0.00,0.00,20.80,20.80,1.00,0.00,0.00,-0.20,-0.40,,,,,0.00,-0.30,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:16,,,,,,,,,,0.00,0.00,0.00,20.69,20.69,1.00,0.00,0.00,-0.20,-0.40,,,,,0.00,-0.30,,,,-0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:21,,,,,,,,,,0.00,0.00,0.00,20.63,20.74,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:26,,,,,,,,,,0.00,0.00,0.00,20.69,20.69,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:31,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:36,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:41,,,,,,,,,,0.00,0.00,0.00,20.67,20.67,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:46,,,,,,,,,,0.00,0.00,0.00,20.72,20.72,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:51,,,,,,,,,,0.00,0.00,0.00,20.76,20.76,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:31:56,,,,,,,,,,0.00,0.00,0.00,20.74,20.74,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:01,,,,,,,,,,0.00,0.00,0.00,20.77,20.77,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:06,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:11,,,,,,,,,,0.00,0.00,0.00,20.68,20.68,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:16,,,,,,,,,,0.00,0.00,0.00,20.70,20.70,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:21,,,,,,,,,,0.00,0.00,0.00,20.73,20.73,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:26,,,,,,,,,,0.00,0.00,0.00,20.76,20.75,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:31,,,,,,,,,,0.00,0.00,0.00,20.73,20.73,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:36,,,,,,,,,,0.00,0.00,0.00,20.72,20.72,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:41,,,,,,,,,,0.00,0.00,0.00,20.64,20.64,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:46,,,,,,,,,,0.00,0.00,0.00,20.76,20.76,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:51,,,,,,,,,,0.00,0.00,0.00,20.66,20.66,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:32:56,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:01,,,,,,,,,,0.00,0.00,0.00,20.74,20.74,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:06,,,,,,,,,,0.00,0.00,0.00,20.78,20.78,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:11,,,,,,,,,,0.00,0.00,0.00,20.66,20.66,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:16,,,,,,,,,,0.00,0.00,0.00,20.78,20.78,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:21,,,,,,,,,,0.00,0.00,0.00,20.73,20.73,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:26,,,,,,,,,,0.00,0.00,0.00,20.69,20.69,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:31,,,,,,,,,,0.00,0.00,0.00,20.78,20.78,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:36,,,,,,,,,,0.00,0.00,0.00,20.70,20.70,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:41,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:46,,,,,,,,,,0.00,0.00,0.00,20.69,20.69,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:51,,,,,,,,,,0.00,0.00,0.00,20.74,20.74,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:33:56,,,,,,,,,,0.00,0.00,0.00,20.73,20.73,1.00,0.00,0.00,-0.30,-0.30,,,,,0.00,-0.30,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:01,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:06,,,,,,,,,,0.00,0.00,0.00,20.76,20.76,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:11,,,,,,,,,,0.00,0.00,0.00,20.71,20.71,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:16,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.20,-0.30,,,,,0.00,-0.20,,,,-0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:21,,,,,,,,,,0.00,0.00,0.00,20.81,20.81,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:26,,,,,,,,,,0.00,0.00,0.00,20.76,20.76,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:31,,,,,,,,,,0.00,0.00,0.00,20.82,20.82,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:36,,,,,,,,,,0.00,0.00,0.00,20.82,20.82,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:41,,,,,,,,,,0.00,0.00,0.00,20.82,20.82,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:46,,,,,,,,,,0.00,0.00,0.00,20.81,20.81,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,303.00,303.00,303.00,300.00,300.00
14:34:51,,,,,,,,,,0.00,0.00,0.00,20.78,20.78,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:34:56,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,-0.20,-0.20,,,,,0.00,-0.20,,,,-0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:01,,,,,,,,,,0.00,0.00,0.00,20.81,20.81,1.00,0.00,0.00,0.20,0.00,,,,,0.00,0.00,,,,0.00,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:06,,,,,,,,,,0.00,0.00,0.00,20.77,20.77,1.00,0.00,0.00,0.20,0.10,,,,,0.00,0.10,,,,0.10,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:11,,,,,,,,,,0.00,0.00,0.00,20.81,20.81,1.00,0.00,0.00,0.20,0.10,,,,,0.00,0.10,,,,0.10,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:16,,,,,,,,,,0.00,0.00,0.00,20.77,20.77,1.00,0.00,0.00,0.20,0.10,,,,,0.00,0.10,,,,0.10,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:21,,,,,,,,,,0.00,0.00,0.00,20.78,20.78,1.00,0.00,0.00,0.30,0.20,,,,,0.00,0.20,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:26,,,,,,,,,,0.00,0.00,0.00,20.72,20.72,1.00,0.00,0.00,0.40,0.20,,,,,0.00,0.20,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:31,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,0.40,0.20,,,,,0.00,0.20,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:36,,,,,,,,,,0.00,0.00,0.00,20.81,20.81,1.00,0.00,0.00,0.40,0.20,,,,,0.00,0.20,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:41,,,,,,,,,,0.00,0.00,0.00,20.76,20.76,1.00,0.00,0.00,0.50,0.20,,,,,0.00,0.40,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:46,,,,,,,,,,0.00,0.00,0.00,20.75,20.75,1.00,0.00,0.00,0.50,0.20,,,,,0.00,0.40,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:51,,,,,,,,,,0.00,0.00,0.00,20.81,20.81,1.00,0.00,0.00,0.50,0.20,,,,,0.00,0.40,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:35:56,,,,,,,,,,0.00,0.00,0.00,20.79,20.79,1.00,0.00,0.00,0.50,0.20,,,,,0.00,0.40,,,,0.20,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:01,,,,,,,,,,0.00,0.00,0.00,20.79,20.79,1.00,0.00,0.00,0.60,0.50,,,,,0.00,0.50,,,,0.50,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:06,,,,,,,,,,0.00,0.00,0.00,20.74,20.74,1.00,0.00,0.00,0.60,0.30,,,,,0.00,0.40,,,,0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:11,,,,,,,,,,0.00,0.00,0.00,20.81,20.74,1.00,0.00,0.00,0.60,0.30,,,,,0.00,0.40,,,,0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:16,,,,,,,,,,0.00,5.57,,20.81,13.97,1.00,0.00,0.00,0.60,0.30,,,,,0.00,0.40,,,,0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:21,,,,,,,,,,0.00,3.62,27.00,20.53,16.35,1.00,0.00,0.00,1.00,0.50,,,,,0.00,0.60,,,,0.50,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:26,,,,,,,,,,0.00,3.62,27.00,20.53,16.35,1.00,0.00,0.00,1.00,0.40,,,,,0.00,0.60,,,,0.40,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:31,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,0.50,0.30,,,,,0.00,0.40,,,,0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:36,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,0.50,0.30,,,,,0.00,0.40,,,,0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:41,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,0.50,0.30,,,,,0.00,0.40,,,,0.30,0.00,,,,,,,300.00,300.00,300.00,300.00,300.00
14:36:46,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,1.70,-3.00,1.70,3027.20,2055.10,,0.20,0.30,,14.11,9.58,-3.20,40.00,9.16,3.71,,,,,300.00,300.00,300.00,300.00,300.00
14:36:51,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,1.70,-3.00,1.70,3027.20,2055.10,,0.20,0.30,2.29,14.11,9.58,-3.20,40.00,9.16,3.71,,,,,300.00,300.00,300.00,300.00,300.00
14:36:56,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,1.70,-3.00,1.70,3027.20,2055.10,,0.20,0.30,2.29,14.11,9.58,-3.20,40.00,9.16,3.71,,,,,300.00,300.00,300.00,300.00,300.00
14:37:01,,,,,,,,,,0.27,7.14,31.00,20.37,11.25,1.00,0.00,0.00,1.70,-3.00,1.70,3027.20,2055.10,,0.20,0.30,2.29,14.11,9.58,-3.20,40.00,9.16,3.71,,,,,300.00,300.00,300.00,300.00,300.00
14:37:06,,,,,,,,,,0.00,7.18,5.00,29.08,12.39,1.00,0.00,0.00,5.50,1.00,1.70,889.10,426.80,,0.00,1.30,2.29,15.32,9.71,1.00,59.00,1.54,0.92,,,,,300.00,300.00,300.00,300.00,300.00
14:37:11,,,,,,,,,,0.18,6.36,5.00,65.62,35.44,1.00,0.00,0.00,5.50,1.00,1.70,889.10,426.80,,0.00,1.30,2.29,15.32,9.71,1.00,59.00,1.54,0.92,,,,,300.00,300.00,300.00,300.00,300.00
14:37:16,,,,,,,,,,0.18,6.36,5.00,65.62,35.44,4.00,1.40,0.00,5.50,1.00,1.70,889.10,426.80,,0.00,1.30,,15.32,9.71,1.00,59.00,1.54,0.92,,,,,300.00,300.00,300.00,300.00,300.00
14:37:21,,,,,,,,,,0.18,6.36,5.00,65.62,35.44,4.00,1.40,0.00,5.50,1.00,1.70,889.10,426.80,,0.00,1.30,,15.32,9.71,1.00,59.00,1.54,0.92,,,,,300.00,300.00,300.00,300.00,300.00
14:37:26,,,,,,,,,,0.25,7.47,6.00,40.27,26.86,4.00,1.11,0.53,9.40,5.40,9.40,974.80,,10.76,0.10,6.20,,15.32,9.71,5.30,953.00,1.45,13.82,,,,,300.00,300.00,300.00,300.00,300.00
14:37:31,,,,,,,,,,0.25,7.47,6.00,40.27,26.86,4.00,1.11,0.53,9.40,5.40,9.40,974.80,,10.76,0.10,6.20,,15.32,9.71,5.30,953.00,1.80,13.82,,,,,300.00,300.00,300.00,300.00,300.00
14:37:36,,,,,,,,,,0.16,7.09,4.00,50.27,30.13,4.00,2.22,0.78,23.20,5.60,22.90,2223.20,,,0.10,9.80,,15.32,9.71,5.50,361.00,1.80,6.50,,,,,300.00,300.00,300.00,300.00,300.00
