Date,16-4-2021
Version,"6,1"
Patient Name,Anonymous
Patient ID,None
Sex,Female
Age,9-year-old
Weight,0
Height,0
Procedure,Colique
Sampling Rate,5
Equipment,AS3 S5 Datex (Com)
,,11,12,13,14,16,17,18,41,62,61,63,69,68,70,72,71,82,83,84,85,86,87,C6,C7,C8,C9,88,CA,CC,CD,CE,CF,D0,D1,D2,101,104,105,10D,10E
Time,,IP1_S,IP1_D,IP1_M,IP1PR,IP2_S,IP2_D,IP2_M,T1,CO2_Insp,CO2_Exp,CO2 RR,O2_Insp,O2_Exp,AA  LB,AA_Insp,AA_Exp,PPeak,Peep,PPlat,TV_Insp,TV_Exp,Compli,ipeep,pmean,raw,MinV_Insp,MinV_Exp,epeep,I:E,Inp_T,Exp_T,S_comp,Spplat,peepe,peepi,~ECG1,~INVP1,~INVP2,~AWP,~Flow
,,mmHg  ,mmHg  ,mmHg  ,/min  ,mmHg  ,mmHg  ,mmHg  ,C     ,%     ,%     ,%     ,%     ,%     ,      ,%     ,%     ,cmH2O ,cmH2O ,cmH2o ,ml    ,ml    ,cmH20 ,cmH2o ,cmH2o ,cmH2o ,L/min ,L/min ,cmH2o ,      ,S     ,S     ,ml/cmH,ml/cmH,ml/cmH,ml/cmH,10uV  ,mmHg  ,mmHg  ,cmH2O ,L/min 
08:44:54,,-8.80,-8.80,-8.80,0.00,,,,,0.00,4.86,7.00,81.64,76.58,4.00,1.59,1.23,34.60,13.00,31.20,1325.80,1099.00,60.40,8.70,10.30,6.45,9.24,9.40,4.30,308.00,2.12,6.53,,,,,300.00,300.00,300.00,300.00,300.00
08:44:59,,-8.80,-8.80,-8.80,0.00,,,,,0.11,4.89,7.00,82.50,76.32,4.00,1.71,1.18,42.90,4.70,38.60,1173.20,1525.90,45.00,0.00,12.20,6.45,9.16,9.60,4.70,354.00,1.74,6.16,,,,,300.00,300.00,300.00,300.00,300.00
08:45:04,,-8.80,-8.88,-8.80,0.00,,,,,0.11,4.89,7.00,82.50,76.32,4.00,1.71,1.18,42.90,4.70,38.60,1173.20,1525.90,45.00,0.00,12.20,2.93,9.16,9.60,4.70,354.00,1.74,6.16,,,,,300.00,300.00,300.00,300.00,300.00
08:45:09,,-8.80,-8.91,-8.80,0.00,,,,,0.00,4.87,7.00,81.91,76.37,4.00,1.65,1.22,33.40,5.20,30.30,1292.40,1404.90,56.00,1.00,10.60,2.93,9.20,9.65,4.20,340.00,1.90,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:45:14,,-8.80,-8.91,-8.80,0.00,,,,,0.00,4.87,7.00,81.91,76.37,4.00,1.65,1.22,39.10,6.50,35.90,1212.90,1300.50,44.20,1.90,11.60,1.25,9.12,9.60,4.60,353.00,1.84,6.50,,,,,300.00,300.00,300.00,300.00,300.00
08:45:19,,-8.80,-8.98,-8.81,0.00,,,,,0.00,4.90,7.00,82.24,76.38,4.00,1.72,1.21,39.10,6.50,35.90,1212.90,1300.50,44.20,1.90,11.60,1.25,9.12,9.60,4.60,353.00,1.84,6.50,,,,,300.00,300.00,300.00,300.00,300.00
08:45:24,,-8.80,-9.03,-8.85,0.00,,,,,0.00,5.01,7.00,82.58,76.70,4.00,1.73,1.25,37.10,5.20,33.40,1259.10,1215.70,43.10,1.00,11.20,3.09,9.11,9.49,4.20,351.00,1.83,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:45:29,,-8.80,-9.03,-8.88,0.00,,,,,0.00,5.01,7.00,82.58,76.70,4.00,1.73,1.25,37.10,5.20,33.40,1259.10,1215.70,43.10,1.00,11.20,4.23,9.11,9.49,4.20,351.00,1.83,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:45:34,,-8.80,-9.03,-8.91,0.00,,,,,0.10,5.00,7.00,82.61,76.97,4.00,1.74,1.27,37.10,5.20,33.40,1259.10,1215.70,43.10,1.00,11.20,4.23,9.11,9.49,4.20,351.00,1.83,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:45:39,,-8.80,-9.03,-8.92,0.00,,,,,0.10,5.00,7.00,82.61,76.97,4.00,1.74,1.27,38.70,4.60,35.50,1265.80,1317.10,42.60,0.30,11.60,4.23,9.11,9.53,4.30,348.00,1.84,6.42,,,,,300.00,300.00,300.00,300.00,300.00
08:45:44,,-8.80,-9.03,-8.94,0.00,,,,,0.00,4.97,7.00,82.47,76.54,4.00,1.76,1.26,38.70,4.60,35.50,1265.80,1317.10,42.60,0.30,11.60,4.23,9.11,9.53,4.30,348.00,1.84,6.42,,,,,297.00,297.00,297.00,288.00,288.00
08:45:49,,-8.80,-9.03,-8.94,0.00,,,,,0.00,5.05,7.00,82.51,76.89,4.00,1.76,1.30,39.20,4.30,35.90,1249.70,1367.80,43.30,,11.80,3.59,9.12,9.59,3.70,331.00,1.90,6.30,,,,,300.00,300.00,300.00,300.00,300.00
08:45:54,,-8.80,-9.03,-8.94,0.00,,,,,0.00,5.05,7.00,82.51,76.89,4.00,1.76,1.30,39.20,4.30,35.90,1249.70,1367.80,43.30,,11.80,3.21,9.12,9.59,3.70,331.00,1.90,6.30,,,,,300.00,300.00,300.00,300.00,300.00
08:45:59,,-8.80,-9.03,-8.95,0.00,,,,,0.00,5.07,7.00,82.75,76.92,4.00,1.79,1.29,39.30,4.90,36.00,1256.60,1316.70,42.30,0.90,11.40,3.21,9.05,9.51,4.00,319.00,2.03,6.49,,,,,300.00,300.00,300.00,300.00,300.00
08:46:04,,-8.80,-9.03,-8.95,0.00,,,,,0.00,5.07,7.00,82.75,76.92,4.00,1.79,1.29,39.10,4.90,35.90,1263.40,1325.30,42.80,1.40,11.60,3.21,9.04,9.77,3.50,352.00,1.83,6.45,,,,,300.00,300.00,300.00,300.00,300.00
08:46:09,,-8.80,-9.03,-8.95,0.00,,,,,0.00,5.07,7.00,82.87,77.06,4.00,1.80,1.31,39.10,4.90,35.90,1263.40,1325.30,42.80,1.40,11.60,3.21,9.04,9.77,3.50,352.00,1.83,6.45,,,,,300.00,300.00,300.00,300.00,300.00
08:46:14,,-8.82,-9.03,-8.97,0.00,,,,,0.00,4.97,7.00,83.12,77.39,4.00,1.81,1.34,39.30,5.10,36.10,1256.20,1318.60,42.50,0.60,11.90,3.24,9.05,9.52,4.50,356.00,1.83,6.53,,,,,300.00,300.00,300.00,300.00,300.00
08:46:19,,-8.84,-9.03,-8.98,0.00,,,,,0.00,4.97,7.00,83.12,77.39,4.00,1.81,1.34,39.30,5.10,36.10,1256.20,1318.60,42.50,0.60,11.90,3.21,9.05,9.52,4.50,356.00,1.83,6.53,,,,,300.00,300.00,300.00,300.00,300.00
08:46:24,,-8.86,-9.03,-8.99,0.00,,,,,0.00,4.86,7.00,83.12,77.64,4.00,1.82,1.33,39.50,4.80,36.50,1249.50,1352.80,42.70,0.80,11.70,3.21,9.02,9.48,4.00,352.00,1.84,6.48,,,,,300.00,300.00,300.00,300.00,300.00
08:46:29,,-8.91,-9.03,-9.01,0.00,,,,,0.00,4.86,7.00,83.12,77.64,4.00,1.82,1.33,39.30,5.00,35.90,1253.50,1349.20,43.70,0.60,11.80,3.14,9.07,9.53,4.40,351.00,1.83,6.43,,,,,300.00,300.00,300.00,300.00,300.00
08:46:34,,-8.91,-9.03,-9.02,,,,,,0.10,4.89,7.00,82.97,77.56,4.00,1.84,1.32,39.30,5.00,35.90,1253.50,1349.20,43.70,0.60,11.80,3.32,9.07,9.53,4.40,351.00,1.83,6.43,,,,,300.00,300.00,300.00,300.00,300.00
08:46:39,,26.99,-20.85,-9.28,,,,,,0.00,4.96,7.00,83.33,77.37,4.00,1.87,1.37,39.30,5.00,35.90,1253.50,1349.20,43.70,0.60,11.80,3.32,9.07,9.53,4.40,351.00,1.83,6.43,,,,,300.00,300.00,300.00,300.00,300.00
08:46:44,,44.94,-26.76,-9.31,0.00,,,,,0.00,4.96,7.00,83.33,77.37,4.00,1.87,1.37,39.30,5.00,35.90,1248.20,1349.20,38.40,0.60,11.80,3.32,9.04,9.49,4.50,345.00,1.83,6.43,,,,,300.00,300.00,300.00,300.00,300.00
08:46:49,,-6.91,-12.37,-9.29,0.00,,,,,0.10,4.86,7.00,83.16,77.68,4.00,1.87,1.38,39.30,5.10,36.00,1248.20,1187.20,38.40,0.60,11.60,3.32,9.04,9.49,4.50,345.00,1.86,6.43,,,,,300.00,300.00,300.00,300.00,300.00
08:46:54,,14.49,-9.45,-6.60,,,,,,0.10,4.86,7.00,83.16,77.68,4.00,1.87,1.38,39.70,4.40,36.30,1250.40,1582.00,49.60,0.20,11.80,3.70,9.05,9.75,4.20,340.00,1.87,6.36,,,,,300.00,300.00,300.00,300.00,300.00
08:46:59,,88.55,-35.70,19.02,240.00,,,,,0.00,5.04,7.00,83.15,77.43,4.00,1.87,1.37,39.70,4.40,36.30,1250.40,1582.00,49.60,0.20,11.80,3.70,9.05,9.75,4.20,340.00,1.87,6.36,,,,,300.00,300.00,300.00,300.00,300.00
08:47:04,,100.31,-33.25,13.31,70.00,,,,,0.10,4.93,7.00,83.05,77.56,4.00,1.89,1.38,38.90,5.00,35.50,1271.30,1362.40,44.70,0.40,11.20,2.87,9.04,9.71,4.60,332.00,1.94,6.45,,,,,300.00,300.00,300.00,300.00,300.00
08:47:09,,55.44,-12.88,17.61,120.00,,,,,0.10,4.93,7.00,83.05,77.56,4.00,1.89,1.38,39.60,5.40,35.50,1271.50,1369.30,44.00,0.70,11.90,2.04,9.08,9.79,4.70,351.00,1.94,6.45,,,,,300.00,300.00,300.00,300.00,300.00
08:47:14,,56.01,-19.28,15.88,111.00,,,,,0.00,4.94,7.00,83.68,77.92,4.00,1.90,1.40,39.60,5.40,36.50,1271.50,1369.30,44.00,0.70,11.90,2.04,9.08,9.79,4.70,351.00,1.84,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:47:19,,137.40,77.71,94.94,77.00,,,,,0.00,4.94,7.00,83.68,77.92,4.00,1.90,1.40,39.40,4.30,36.00,1256.10,1288.20,40.60,0.30,11.70,3.66,9.08,9.76,4.00,348.00,1.84,6.42,,,,,300.00,300.00,300.00,300.00,300.00
08:47:24,,164.67,112.53,137.99,79.00,,,,,0.10,4.97,7.00,83.68,77.98,4.00,1.95,1.43,39.40,4.30,36.00,1256.10,1288.20,40.60,0.30,11.70,4.24,9.08,9.76,4.00,348.00,1.84,6.42,,,,,300.00,300.00,300.00,300.00,300.00
08:47:29,,177.86,120.83,137.18,,,,,,0.11,5.00,7.00,83.77,77.74,4.00,1.97,1.43,39.30,5.00,36.00,1258.10,1324.50,42.70,0.70,11.60,4.24,9.08,9.76,4.30,348.00,1.87,6.52,,,,,300.00,300.00,300.00,300.00,300.00
08:47:34,,183.31,122.13,140.36,30.00,,,,,0.11,5.00,7.00,83.77,77.74,4.00,1.97,1.43,39.50,4.70,36.10,1244.40,1337.10,42.60,0.40,11.80,3.28,9.08,9.75,4.30,350.00,1.87,6.52,,,,,300.00,300.00,300.00,300.00,300.00
08:47:39,,183.85,125.01,147.46,96.00,,,,,0.11,5.01,7.00,83.85,78.07,4.00,1.99,1.42,39.50,4.70,36.10,1244.40,1337.10,42.60,0.40,11.80,3.28,9.08,9.75,4.30,350.00,1.84,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:47:44,,181.59,126.08,140.12,,,,,,0.11,5.01,7.00,83.85,78.07,4.00,1.99,1.42,39.50,4.70,36.10,1244.40,1337.10,42.60,0.40,11.80,3.40,9.08,9.75,4.30,350.00,1.84,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:47:49,,176.91,120.38,139.53,62.00,,,,,0.12,5.03,7.00,83.69,78.57,4.00,2.00,1.46,39.50,4.70,36.10,1244.40,1337.10,42.60,0.40,11.80,3.40,9.08,9.75,4.30,350.00,1.84,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:47:54,,174.17,118.19,137.33,,,,,,0.10,5.03,7.00,84.07,78.13,4.00,2.01,1.46,39.50,4.30,35.90,1242.70,1329.40,42.10,0.20,11.70,3.40,9.06,9.89,4.10,355.00,1.83,6.50,,,,,300.00,300.00,300.00,300.00,300.00
08:47:59,,183.96,114.71,139.97,80.00,,,,,0.10,5.03,7.00,84.07,78.13,4.00,2.01,1.46,39.80,5.20,35.90,1257.10,1351.40,42.90,0.70,11.80,3.28,9.06,9.87,4.50,351.00,1.83,6.50,,,,,300.00,300.00,300.00,300.00,300.00
08:48:04,,156.59,103.27,131.18,214.00,,,,,0.00,5.02,7.00,84.08,78.27,4.00,2.03,1.46,39.80,5.20,36.70,1257.10,1351.40,42.90,0.70,11.80,3.28,9.06,9.87,4.50,351.00,1.84,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:48:09,,162.39,102.29,128.38,81.00,,,,,0.00,5.02,7.00,84.08,78.27,4.00,2.03,1.46,39.50,5.00,36.40,1248.50,1337.60,42.60,0.90,11.70,3.41,9.05,9.64,4.10,351.00,1.84,6.46,,,,,300.00,300.00,300.00,300.00,300.00
08:48:14,,170.19,99.04,132.51,38.00,,,,,0.00,5.02,7.00,84.10,78.93,4.00,2.03,1.48,39.50,5.00,36.40,1248.50,1337.60,42.60,0.90,11.70,3.41,9.05,9.64,4.10,351.00,1.84,6.46,,,,,300.00,300.00,300.00,300.00,300.00
08:48:19,,175.72,108.52,130.36,30.00,,,,,0.10,4.99,7.00,84.59,78.74,4.00,2.05,1.51,39.20,5.50,36.20,1258.70,1325.70,43.20,1.30,11.80,3.15,9.05,9.62,4.20,351.00,1.84,6.46,,,,,300.00,300.00,300.00,300.00,300.00
08:48:24,,132.01,113.15,128.01,32.00,,,,,0.10,4.99,7.00,84.59,78.74,4.00,2.05,1.51,39.50,5.10,36.30,1246.00,1332.40,42.70,1.20,11.60,3.42,9.03,9.59,3.90,348.00,1.84,6.46,,,,,300.00,300.00,300.00,300.00,300.00
08:48:29,,20.21,0.22,0.33,,,,,,0.11,5.03,7.00,84.26,78.86,4.00,1.97,1.50,39.50,5.10,36.30,1246.00,1332.40,42.70,1.20,11.60,3.42,9.03,9.59,3.90,348.00,1.85,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:48:34,,6.90,0.07,0.18,0.00,,,,,0.11,5.03,7.00,84.26,78.86,4.00,1.97,1.50,39.80,4.60,36.80,1258.40,1338.30,41.60,0.30,11.70,3.25,9.02,9.62,4.30,347.00,1.87,6.50,,,,,300.00,300.00,300.00,300.00,300.00
08:48:39,,0.22,0.00,0.13,0.00,,,,,0.10,5.02,7.00,84.76,79.19,4.00,1.64,1.48,39.80,4.60,36.80,1258.40,1338.30,41.60,0.30,11.70,3.25,9.02,9.62,4.30,347.00,1.87,6.50,,,,,300.00,300.00,300.00,300.00,300.00
08:48:44,,76.02,20.29,0.19,117.00,,,,,0.00,5.04,7.00,84.79,78.72,4.00,1.90,1.48,39.60,5.40,36.30,1253.10,1311.20,42.40,0.80,11.70,3.42,9.03,9.62,4.60,351.00,1.84,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:48:49,,177.64,92.82,115.53,,,,,,0.00,5.04,7.00,84.79,78.72,4.00,1.90,1.48,39.60,5.40,36.30,1253.10,1311.20,42.40,0.80,11.70,3.27,9.03,9.62,4.60,351.00,1.84,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:48:54,,155.62,98.36,113.25,,,,,,0.10,5.02,7.00,84.89,79.30,4.00,1.90,1.45,39.60,5.40,36.30,1253.10,1311.20,42.40,0.80,11.70,3.27,9.03,9.62,4.60,351.00,1.84,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:48:59,,158.33,99.04,116.29,,,,,,0.10,5.02,7.00,84.89,79.30,4.00,1.90,1.45,39.70,5.10,36.40,1252.80,1355.90,43.30,1.40,11.70,3.27,9.05,9.64,3.70,351.00,1.83,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:49:04,,153.59,98.41,116.42,,,,,,0.11,5.05,7.00,84.90,79.72,4.00,1.91,1.47,39.70,5.10,36.40,1252.80,1355.90,43.30,1.40,11.70,3.27,9.05,9.64,3.70,351.00,1.83,6.44,,,,,300.00,300.00,300.00,300.00,300.00
08:49:09,,156.63,98.13,115.53,,,,,,0.10,5.03,7.00,85.17,79.48,4.00,1.92,1.46,39.40,5.30,36.30,1261.20,1326.10,42.80,0.90,11.70,3.19,9.05,9.63,4.40,344.00,1.88,6.47,,,,,300.00,300.00,300.00,300.00,300.00
08:49:14,,162.13,98.81,116.24,,,,,,0.10,5.03,7.00,85.17,79.48,4.00,1.92,1.46,39.50,3.10,36.00,1252.90,1382.30,43.70,,11.90,3.46,9.09,9.70,4.80,337.00,1.83,6.18,,,,,300.00,300.00,300.00,300.00,300.00
08:49:19,,157.65,98.92,118.08,,,,,,0.00,5.08,7.00,85.10,79.67,4.00,1.92,1.46,39.50,3.10,36.00,1252.90,1382.30,43.70,,11.90,3.46,9.09,9.70,4.80,337.00,1.83,6.18,,,,,300.00,300.00,300.00,300.00,300.00
08:49:24,,159.79,98.93,118.29,,,,,,0.00,5.08,7.00,85.10,79.67,4.00,1.92,1.46,39.80,4.90,36.30,1270.00,1302.70,41.50,0.60,11.50,3.16,9.07,9.63,4.30,298.00,2.15,6.41,,,,,300.00,300.00,300.00,300.00,300.00
08:49:29,,162.28,99.49,117.83,,,,,,0.11,5.01,7.00,85.34,79.89,4.00,1.92,1.47,39.80,4.90,36.30,1270.00,1302.70,41.50,0.60,11.50,3.16,9.07,9.63,4.30,298.00,2.15,6.41,,,,,300.00,300.00,300.00,300.00,300.00
08:49:34,,163.86,99.49,118.15,,,,,,0.00,5.06,7.00,85.51,80.08,4.00,1.92,1.45,39.20,5.60,35.90,1248.40,1316.30,43.40,0.60,11.70,3.16,9.05,9.62,5.00,341.00,1.89,6.46,,,,,300.00,300.00,300.00,300.00,300.00
08:49:39,,166.01,100.62,120.90,,,,,,0.00,5.06,7.00,85.51,80.08,4.00,1.92,1.45,39.70,5.60,36.40,1252.60,1327.40,43.10,0.70,11.80,3.28,9.07,9.62,4.90,341.00,1.86,6.36,,,,,300.00,300.00,300.00,300.00,300.00
08:49:44,,162.51,100.11,121.13,,,,,,0.10,5.06,7.00,85.57,79.78,4.00,1.92,1.46,39.70,5.60,36.40,1252.60,1327.40,43.10,0.70,11.80,3.28,9.07,9.62,4.90,341.00,1.86,6.36,,,,,300.00,300.00,300.00,300.00,300.00
08:49:49,,163.63,100.51,120.29,,,,,,0.10,5.06,7.00,85.57,79.78,4.00,1.92,1.46,39.70,4.80,36.40,1257.40,1359.80,43.00,0.80,11.80,3.24,9.08,9.65,4.00,331.00,1.92,6.37,,,,,300.00,300.00,300.00,300.00,300.00
08:49:54,,167.47,101.52,120.53,,,,,,0.10,5.04,7.00,85.43,79.99,4.00,1.92,1.46,39.70,4.80,36.40,1257.40,1359.80,43.00,0.80,11.80,3.48,9.08,9.65,4.00,331.00,1.92,6.37,,,,,300.00,300.00,300.00,300.00,300.00
08:49:59,,168.03,96.13,123.05,,,,,,0.11,5.05,7.00,85.75,80.13,4.00,1.92,1.42,39.70,4.80,36.40,1257.40,1359.80,43.00,0.80,11.80,3.48,9.08,9.65,4.00,331.00,1.92,6.37,,,,,300.00,300.00,300.00,300.00,300.00
08:50:04,,164.82,91.52,123.20,,,,,,0.11,5.05,7.00,85.75,80.13,4.00,1.92,1.42,39.30,5.20,36.10,1259.60,1314.20,42.50,1.10,11.60,3.48,9.08,9.62,4.10,351.00,1.85,6.51,,,,,300.00,300.00,300.00,300.00,300.00
08:50:09,,164.82,91.52,123.20,,,,,,0.10,5.08,7.00,85.80,80.15,4.00,1.92,1.46,39.30,5.20,36.10,1259.60,1314.20,42.50,1.10,11.60,3.48,9.08,9.62,4.10,351.00,1.85,6.51,,,,,300.00,300.00,300.00,300.00,300.00
08:50:14,,,,,0.00,,,,,0.10,5.08,7.00,85.80,80.15,4.00,1.92,1.46,39.40,4.10,36.30,1255.80,1348.70,41.90,0.40,11.90,3.36,9.09,9.65,3.70,348.00,1.83,6.37,,,,,300.00,300.00,300.00,300.00,300.00
08:50:19,,,,,0.00,,,,,0.10,5.10,7.00,85.77,80.29,4.00,1.93,1.45,39.40,4.10,36.30,1255.80,1348.70,41.90,0.40,11.90,3.47,9.09,9.65,3.70,348.00,1.83,6.37,,,,,300.00,300.00,300.00,300.00,300.00
08:50:24,,,,,0.00,,,,,0.00,5.07,7.00,86.02,80.17,4.00,1.93,1.46,39.00,4.90,35.80,1247.80,1327.10,42.90,0.20,11.40,3.47,9.07,9.64,4.70,334.00,1.94,6.48,,,,,300.00,300.00,300.00,300.00,300.00
08:50:29,,,,,0.00,,,,,0.00,5.07,7.00,86.02,80.17,4.00,1.93,1.46,39.20,4.50,36.00,1255.40,1346.30,42.70,0.40,11.60,3.17,9.03,9.57,4.10,352.00,1.84,6.48,,,,,300.00,300.00,300.00,300.00,300.00
08:50:34,,,,,0.00,,,,,0.10,5.06,7.00,86.04,80.48,4.00,1.92,1.47,39.20,4.50,36.00,1255.40,1346.30,42.70,0.40,11.60,3.17,9.03,9.57,4.10,352.00,1.83,3.65,,,,,300.00,300.00,300.00,300.00,300.00
08:50:39,,174.25,100.84,113.88,0.00,,,,,0.10,5.10,7.00,86.20,80.53,4.00,1.92,1.47,41.30,4.90,37.80,1299.70,1371.50,41.70,0.50,17.20,3.48,10.02,10.60,4.40,153.00,1.83,3.65,,,,,300.00,300.00,300.00,300.00,300.00
08:50:44,,174.25,100.84,113.88,,,,,,0.00,4.86,8.00,85.60,80.72,4.00,1.84,1.46,41.30,4.90,37.80,1299.70,1371.50,41.70,0.50,16.50,3.21,10.02,10.60,4.40,153.00,1.85,2.96,,,,,300.00,300.00,300.00,300.00,300.00
08:50:49,,172.89,102.37,122.78,,,,,,0.10,4.73,8.00,85.50,81.24,4.00,1.83,1.46,39.30,4.60,36.40,1233.50,1316.50,41.40,0.40,16.50,3.21,10.98,11.63,4.20,161.00,1.83,2.95,,,,,300.00,300.00,300.00,300.00,300.00
08:50:54,,167.70,101.97,122.81,,,,,,0.10,4.62,8.00,85.74,80.90,4.00,1.83,1.46,39.20,5.20,35.90,1234.60,1277.80,41.60,0.00,16.40,3.06,11.30,11.95,5.20,156.00,1.87,2.93,,,,,300.00,300.00,300.00,300.00,300.00
08:50:59,,167.31,101.52,122.86,,,,,,0.00,4.44,9.00,85.75,81.42,4.00,1.84,1.50,39.20,5.20,35.90,1234.60,1277.80,41.60,0.00,16.40,3.06,11.30,11.95,5.20,156.00,1.87,2.93,,,,,300.00,300.00,300.00,300.00,300.00
08:51:04,,165.66,102.65,122.61,,,,,,0.00,4.37,9.00,85.77,81.36,4.00,1.83,1.50,39.10,5.20,35.70,1235.30,1327.40,43.50,1.20,16.60,3.06,11.92,12.59,4.00,157.00,1.84,2.89,,,,,300.00,300.00,300.00,300.00,300.00
08:51:09,,164.14,102.26,122.14,,,,,,0.11,4.35,9.00,85.83,81.40,4.00,1.83,1.49,38.10,5.60,34.40,1235.20,1270.00,44.10,0.60,16.10,2.89,12.17,12.82,5.00,156.00,1.87,2.93,,,,,300.00,300.00,300.00,300.00,300.00
08:51:14,,165.04,102.14,122.22,,,,,,0.10,4.40,10.00,85.79,81.54,4.00,1.83,1.49,39.60,4.00,36.30,1259.50,1379.10,42.70,0.40,16.40,3.12,12.83,13.57,3.60,161.00,1.88,3.04,,,,,300.00,300.00,300.00,300.00,300.00
08:51:19,,164.84,100.88,121.72,,,,,,0.00,4.35,10.00,85.81,81.42,4.00,1.83,1.52,38.00,5.40,34.50,1237.30,1272.70,43.70,0.20,16.10,2.98,13.53,14.26,5.20,158.00,1.85,2.94,,,,,300.00,300.00,300.00,300.00,300.00
08:51:24,,164.82,101.18,121.26,,,,,,0.10,4.38,11.00,85.86,81.34,4.00,1.83,1.49,38.40,4.60,35.40,1234.60,1327.30,43.10,0.00,16.50,2.84,13.67,14.44,4.60,158.00,1.84,2.92,,,,,300.00,300.00,300.00,300.00,300.00
08:51:29,,164.59,100.96,120.94,,,,,,0.00,4.36,11.00,85.89,81.39,4.00,1.83,1.48,38.20,4.90,34.90,1230.80,1318.20,43.90,0.40,16.10,2.97,14.45,15.27,4.50,157.00,1.88,2.96,,,,,300.00,300.00,300.00,300.00,300.00
08:51:34,,164.54,101.07,120.62,,,,,,0.00,4.30,12.00,86.22,82.01,4.00,1.83,1.48,38.20,4.70,35.00,1233.00,1322.70,43.40,,16.30,2.87,14.53,15.37,5.70,153.00,1.87,2.87,,,,,300.00,300.00,300.00,300.00,300.00
08:51:39,,165.10,101.30,120.86,,,,,,0.00,4.30,12.00,86.46,82.08,4.00,1.82,1.52,37.90,4.60,34.60,1233.40,1307.70,43.60,0.30,15.90,2.94,15.31,16.18,4.30,150.00,1.93,2.91,,,,,300.00,300.00,300.00,300.00,300.00
08:51:44,,165.27,101.18,120.89,,,,,,0.00,4.32,12.00,86.55,82.00,4.00,1.82,1.48,37.80,5.00,34.50,1231.00,1315.10,43.50,,16.10,2.94,15.48,16.43,4.00,148.00,1.92,2.86,,,,,300.00,300.00,300.00,300.00,300.00
08:51:49,,164.93,100.90,120.85,,,,,,0.00,4.30,12.00,86.43,81.97,4.00,1.82,1.52,38.00,4.50,34.20,1233.50,1318.00,44.40,0.40,15.70,2.96,15.41,16.37,4.10,154.00,1.94,2.99,,,,,300.00,300.00,300.00,300.00,300.00
08:51:54,,164.65,100.62,120.74,,,,,,0.00,4.27,12.00,86.41,81.96,4.00,1.83,1.51,37.40,5.80,34.60,1227.40,1267.00,44.00,0.50,16.00,2.96,15.42,16.34,5.30,161.00,1.83,2.95,,,,,300.00,300.00,300.00,300.00,300.00
08:51:59,,164.65,100.85,120.72,,,,,,0.00,4.28,12.00,86.33,82.02,4.00,1.81,1.49,38.30,5.80,35.10,1236.00,1322.90,45.20,1.30,16.40,3.00,15.40,16.33,4.50,161.00,1.85,2.99,,,,,300.00,300.00,300.00,300.00,300.00
08:52:04,,164.48,101.18,120.86,,,,,,0.00,4.25,12.00,86.41,82.06,4.00,1.81,1.48,38.20,5.20,35.00,1232.60,1318.60,44.20,0.30,16.40,3.08,15.41,16.37,4.90,161.00,1.83,2.95,,,,,300.00,300.00,300.00,300.00,300.00
08:52:09,,162.76,103.14,120.68,,,,,,0.10,4.24,12.00,86.40,82.17,4.00,1.82,1.50,38.20,5.20,35.00,1232.60,1318.60,44.20,0.30,16.40,3.11,15.41,16.37,4.90,161.00,1.83,2.95,,,,,300.00,300.00,300.00,300.00,300.00
08:52:14,,164.20,101.80,120.66,,,,,,0.00,4.25,12.00,86.60,82.45,4.00,1.82,1.47,38.30,5.30,34.90,1232.80,1314.60,44.40,0.80,16.70,3.11,15.42,16.42,4.50,152.00,1.84,2.81,,,,,300.00,300.00,300.00,300.00,300.00
08:52:19,,164.03,102.20,120.79,,,,,,0.10,4.23,12.00,86.92,82.13,4.00,1.81,1.48,38.60,5.20,35.50,1231.80,1367.10,45.10,1.00,16.10,3.08,15.38,16.43,4.20,152.00,1.97,3.01,,,,,300.00,300.00,300.00,300.00,300.00
08:52:24,,163.63,102.08,120.73,,,,,,0.00,4.23,12.00,86.88,82.59,4.00,1.81,1.49,38.30,5.60,35.10,1233.60,1322.00,44.80,1.10,16.30,2.74,15.38,16.40,4.50,158.00,1.86,2.94,,,,,300.00,300.00,300.00,300.00,300.00
08:52:29,,164.08,96.32,120.71,,,,,,0.00,4.20,12.00,86.61,82.08,4.00,1.80,1.50,38.80,5.20,35.60,1228.60,1364.30,44.90,1.40,16.40,2.99,15.37,16.48,3.80,160.00,1.85,2.97,,,,,300.00,300.00,300.00,300.00,300.00
